time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-28T21:04:35.830Z,38.8163338,-122.8048325,2.93,0.87,md,20,57,0.008154,0.03,nc,nc72403310,2015-02-28T21:19:04.710Z,"6km NW of The Geysers, California",earthquake
2015-02-28T20:50:10.753Z,41.8589,-119.6521,9.1487,2.07,ml,5,223.07,0.143,0.1449,nn,nn00485072,2015-03-02T02:53:44.650Z,"71km SE of Lakeview, Oregon",earthquake
2015-02-28T20:49:28.000Z,53.5089,-167.171,83.9,2.2,ml,,,,0.49,ak,ak11520092,2015-03-06T02:20:38.277Z,"58km SW of Unalaska, Alaska",earthquake
2015-02-28T20:46:09.260Z,38.8084984,-122.8246689,2.04,1.12,md,25,54,0.003542,0.03,nc,nc72403305,2015-02-28T23:33:03.347Z,"6km WNW of The Geysers, California",earthquake
2015-02-28T20:41:27.370Z,23.915,-108.3654,16.37,4.6,mb,,166,3.875,1.44,us,usc000tu1w,2015-03-01T04:43:54.856Z,"111km WSW of El Dorado, Mexico",earthquake
2015-02-28T20:36:24.940Z,38.763,-122.6965,2.78,1.78,md,67,66,0.005608,0.08,nc,nc72403300,2015-03-11T00:32:05.559Z,"5km ESE of The Geysers, California",earthquake
2015-02-28T20:31:16.000Z,60.1699,-141.3209,0,1.2,ml,,,,0.45,ak,ak11520089,2015-03-06T02:20:22.689Z,"62km E of Cape Yakataga, Alaska",earthquake
2015-02-28T20:29:59.000Z,63.0271,-149.1451,87.3,1.1,ml,,,,0.5,ak,ak11523160,2015-03-06T02:22:25.576Z,"41km SSW of Cantwell, Alaska",earthquake
2015-02-28T20:27:08.000Z,60.1609,-141.3292,0,1.1,ml,,,,0.37,ak,ak11520087,2015-03-06T02:21:11.790Z,"62km E of Cape Yakataga, Alaska",earthquake
2015-02-28T20:20:22.420Z,36.0586667,-117.6055,1.1,0.54,ml,12,110,0.09439,0.17,ci,ci37105615,2015-03-02T18:08:05.088Z,"30km ENE of Little Lake, California",earthquake
2015-02-28T20:20:09.660Z,38.8411674,-122.8373337,2.48,0.7,md,8,154,0.002951,0.01,nc,nc72403295,2015-02-28T22:36:03.596Z,"9km NW of The Geysers, California",earthquake
2015-02-28T20:10:24.000Z,-15.7,-71.99,12,4.8,mb,,,,1.57,us,usc000tu1j,2015-03-05T06:33:19.253Z,"34km N of Lluta, Peru",earthquake
2015-02-28T20:01:04.000Z,36.1272,-97.2771,4.646,3.1,ml,,49,,0.81,us,usc000tu1q,2015-03-19T04:09:28.408Z,"18km S of Perry, Oklahoma",earthquake
2015-02-28T19:59:32.850Z,33.72,-116.8266667,18.3,1.38,ml,46,45,0.08739,0.17,ci,ci37105599,2015-03-02T18:14:07.060Z,"7km ESE of Valle Vista, California",earthquake
2015-02-28T19:58:54.230Z,4.2177,126.7502,42.58,4.4,mb,,139,3.477,0.62,us,usc000tv6v,2015-03-19T04:05:40.857Z,"193km SE of Sarangani, Philippines",earthquake
2015-02-28T19:50:26.570Z,-3.5061,137.2552,83.89,4.5,mb,,83,5.032,0.82,us,usc000tu1b,2015-03-19T03:54:21.419Z,"110km ENE of Enarotali, Indonesia",earthquake
2015-02-28T19:48:10.740Z,38.8338318,-122.8423309,1.94,1.14,md,23,50,0.007151,0.03,nc,nc72403285,2015-02-28T22:36:02.245Z,"9km NW of The Geysers, California",earthquake
2015-02-28T19:42:01.040Z,36.7459,-115.9753,3.6992,0.95,ml,12,170.41,0.019,0.1588,nn,nn00485066,2015-03-01T22:26:02.328Z,"59km N of Pahrump, Nevada",earthquake
2015-02-28T19:39:52.000Z,60.3909,-152.1908,92.7,1.3,ml,,,,0.38,ak,ak11523158,2015-03-06T02:22:24.518Z,"32km ESE of Redoubt Volcano, Alaska",earthquake
2015-02-28T19:37:58.300Z,17.9452,-66.7307,15,2.1,Md,7,223.2,0.14462876,0.21,pr,pr15059003,2015-03-01T00:28:42.114Z,"5km SSW of Tallaboa, Puerto Rico",earthquake
2015-02-28T19:30:50.400Z,19.4057,-155.2815,8.6,2.2,Md,,28.8,0.00898315,0.28,hv,hv60861766,2015-02-28T19:34:07.062Z,"5km WSW of Volcano, Hawaii",earthquake
2015-02-28T19:27:43.000Z,60.1916,-141.3436,0,1.1,ml,,,,0.33,ak,ak11520075,2015-03-06T02:20:49.702Z,"62km ENE of Cape Yakataga, Alaska",earthquake
2015-02-28T19:27:30.810Z,-56.3493,-27.0752,109.49,5.4,mb,,31,5.759,0.71,us,usc000tu15,2015-03-18T21:31:09.739Z,"39km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-02-28T19:23:39.610Z,38.8320007,-122.7486649,1.82,0.5,md,7,171,0.01021,0.02,nc,nc72403275,2015-02-28T21:39:03.638Z,"2km WNW of Cobb, California",earthquake
2015-02-28T19:05:49.590Z,36.0508333,-117.6008333,1.63,0.65,ml,14,103,0.0909,0.11,ci,ci37105575,2015-03-02T19:53:45.471Z,"30km ENE of Little Lake, California",earthquake
2015-02-28T19:04:25.200Z,32.8278333,-115.7308333,9.93,1.68,ml,13,93,0.02273,0.22,ci,ci37105567,2015-03-02T19:51:42.253Z,"15km W of Imperial, California",earthquake
2015-02-28T18:50:39.000Z,61.6116,-149.7846,55.7,1.5,ml,,,,0.35,ak,ak11520004,2015-03-06T02:20:49.107Z,"2km SE of Houston, Alaska",earthquake
2015-02-28T18:35:04.680Z,38.8261681,-122.8428345,1.07,0.97,md,17,69,0.006816,0.04,nc,nc72403265,2015-02-28T21:19:03.233Z,"9km NW of The Geysers, California",earthquake
2015-02-28T18:31:43.733Z,36.3054,-115.5874,0,0.81,ml,13,137.53,0.4,,nn,nn00485062,2015-03-01T22:25:40.092Z,"29km NW of Summerlin South, Nevada",explosion
2015-02-28T18:27:50.000Z,63.0057,-150.8793,107,1.1,ml,,,,0.52,ak,ak11523155,2015-03-06T02:22:23.895Z,"85km NNW of Talkeetna, Alaska",earthquake
2015-02-28T18:23:57.870Z,36.0276667,-117.9763333,4.39,0.57,ml,10,112,0.07245,0.17,ci,ci37105543,2015-03-02T19:49:16.236Z,"3km SW of Coso Junction, California",earthquake
2015-02-28T18:23:56.527Z,37.0269,-114.4921,6.3794,1.49,ml,6,135.26,0.47,0.2352,nn,nn00485061,2015-03-01T22:25:27.740Z,"39km NNE of Moapa Town, Nevada",earthquake
2015-02-28T18:16:00.060Z,38.8333321,-122.80867,1.07,0.56,md,8,97,0.009983,0.01,nc,nc72403260,2015-02-28T18:53:03.408Z,"7km W of Cobb, California",earthquake
2015-02-28T18:14:20.700Z,17.9433,-66.8671,6,2.2,Md,8,198,0.1706799,0.23,pr,pr15059002,2015-02-28T18:40:04.496Z,"4km SSE of Maria Antonia, Puerto Rico",earthquake
2015-02-28T18:01:41.000Z,60.0452,-153.096,97.1,1.7,ml,,,,0.43,ak,ak11523154,2015-03-06T02:22:08.706Z,"52km SSW of Redoubt Volcano, Alaska",earthquake
2015-02-28T18:01:10.100Z,36.0488333,-117.6021667,1.1,0.7,ml,17,72,0.09215,0.17,ci,ci37105535,2015-03-02T19:47:12.292Z,"30km ENE of Little Lake, California",earthquake
2015-02-28T17:58:38.300Z,35.7919,-97.3049,6.08,2.8,ml,,55,,0.69,us,usc000tu0u,2015-03-04T19:21:03.376Z,"14km SE of Guthrie, Oklahoma",earthquake
2015-02-28T17:45:22.000Z,62.9253,-150.9862,108.1,1.4,ml,,,,0.42,ak,ak11520002,2015-03-06T02:20:51.405Z,"80km NNW of Talkeetna, Alaska",earthquake
2015-02-28T17:42:11.030Z,38.8515015,-122.821167,1.84,0.43,md,8,107,0.003585,0.09,nc,nc72403255,2015-02-28T18:24:04.703Z,"9km WNW of Cobb, California",earthquake
2015-02-28T17:41:38.990Z,38.8436667,-122.824,2.35,1.36,md,46,48,0.0103,0.06,nc,nc72403250,2015-03-03T09:01:03.842Z,"9km WNW of Cobb, California",earthquake
2015-02-28T17:40:05.400Z,38.8279991,-122.850502,2.34,0.81,md,16,89,0.004997,0.02,nc,nc72403245,2015-02-28T18:03:06.095Z,"9km NW of The Geysers, California",earthquake
2015-02-28T17:37:56.200Z,38.8343333,-122.792,2.58,0.3,md,19,46,0.00427,0.02,nc,nc72403240,2015-03-03T08:38:01.856Z,"6km WNW of Cobb, California",earthquake
2015-02-28T17:27:10.000Z,63.2371,-144.7415,0.9,0.4,ml,,,,0.49,ak,ak11523152,2015-03-06T02:22:08.088Z,"74km SSE of Deltana, Alaska",earthquake
2015-02-28T17:26:09.818Z,41.8626,-119.6467,7.8458,1.61,ml,5,222.57,0.144,0.136,nn,nn00485057,2015-02-28T19:01:56.298Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-28T17:14:48.000Z,60.5394,-152.7436,1.3,1.9,ml,,,,0.57,ak,ak11519936,2015-03-06T02:21:11.178Z,"6km N of Redoubt Volcano, Alaska",earthquake
2015-02-28T17:08:23.950Z,36.0238333,-117.7725,1.31,0.16,ml,12,64,0.006028,0.13,ci,ci37105511,2015-03-02T19:24:50.268Z,"16km NE of Little Lake, California",earthquake
2015-02-28T17:06:18.360Z,36.0231667,-117.7738333,1.04,0.22,ml,12,65,0.007243,0.1,ci,ci37105503,2015-03-02T18:56:54.804Z,"15km NE of Little Lake, California",earthquake
2015-02-28T16:59:45.890Z,38.824,-122.782,2.5,0.22,md,11,71,0.01144,0.01,nc,nc72403230,2015-03-03T06:10:03.542Z,"5km W of Cobb, California",earthquake
2015-02-28T16:47:30.000Z,59.9424,-139.4436,0,1.3,ml,,,,0.53,ak,ak11519933,2015-03-06T02:20:37.452Z,"46km NNE of Yakutat, Alaska",earthquake
2015-02-28T16:47:10.630Z,33.5233333,-115.8665,4.21,1.19,ml,19,134,0.03804,0.09,ci,ci37105495,2015-03-02T18:54:09.447Z,"7km E of North Shore, California",earthquake
2015-02-28T16:45:10.470Z,37.4771667,-118.8126667,9.53,0.97,md,36,115,0.07315,0.05,nc,nc72403225,2015-03-05T03:54:34.510Z,"23km SE of Mammoth Lakes, California",earthquake
2015-02-28T16:41:57.000Z,64.9391,-148.5357,9.1,0.2,ml,,,,0.52,ak,ak11519930,2015-03-06T02:22:06.934Z,"26km WNW of Ester, Alaska",earthquake
2015-02-28T16:41:17.000Z,59.7475,-152.4904,82,1.6,ml,,,,0.48,ak,ak11519929,2015-03-06T02:20:36.873Z,"37km W of Anchor Point, Alaska",earthquake
2015-02-28T16:34:59.560Z,36.7083333,-121.1763333,6.27,0.93,md,25,51,0.04345,0.18,nc,nc72403210,2015-03-05T03:54:09.710Z,"20km SE of Ridgemark, California",earthquake
2015-02-28T16:34:48.550Z,38.838501,-122.8399963,2.38,0.18,md,9,129,0.003523,0.02,nc,nc72403205,2015-02-28T19:03:08.588Z,"9km NW of The Geysers, California",earthquake
2015-02-28T16:31:19.130Z,1.5263,126.622,70.96,4.4,mb,,152,1.056,0.7,us,usc000tu0k,2015-03-01T00:34:02.464Z,"116km NW of Kota Ternate, Indonesia",earthquake
2015-02-28T16:18:55.310Z,37.4561667,-118.8121667,3.6,1.05,md,33,123,0.07857,0.06,nc,nc72403200,2015-03-05T03:54:07.550Z,"25km SSE of Mammoth Lakes, California",earthquake
2015-02-28T16:18:04.000Z,61.2673,-147.7481,0,1.3,ml,,,,0.52,ak,ak11519926,2015-03-06T02:20:50.482Z,"74km NE of Whittier, Alaska",earthquake
2015-02-28T16:14:21.380Z,33.473,-116.5691667,9.03,1.06,ml,30,106,0.03508,0.19,ci,ci37105487,2015-03-02T18:14:14.400Z,"13km SE of Anza, California",earthquake
2015-02-28T16:07:52.000Z,60.6015,-147.5881,2.7,1.2,ml,,,,0.35,ak,ak11519865,2015-03-06T02:20:52.933Z,"62km ESE of Whittier, Alaska",earthquake
2015-02-28T16:04:34.000Z,51.4298,-176.0823,8.8,1.6,ml,,,,0.4,ak,ak11523145,2015-03-06T02:22:23.300Z,"64km SE of Adak, Alaska",earthquake
2015-02-28T15:55:29.000Z,62.5139,-150.9758,82.6,1.3,ml,,,,0.74,ak,ak11523144,2015-03-06T02:22:22.437Z,"49km WNW of Talkeetna, Alaska",earthquake
2015-02-28T15:55:28.160Z,34.5288333,-118.0771667,8.66,1.12,ml,9,100,0.039,0.11,ci,ci37105479,2015-03-02T18:44:29.116Z,"5km NE of Vincent, California",earthquake
2015-02-28T15:53:20.540Z,52.683,-170.6706,86.7,3.8,mb,,168,1.139,1.4,us,usc000tu0e,2015-03-06T03:52:24.364Z,"6km NNE of Yunaska Island, Alaska",earthquake
2015-02-28T15:47:15.000Z,64.456,-147.6901,10.8,1,ml,,,,0.31,ak,ak11519858,2015-03-06T02:20:52.021Z,"36km SSW of North Pole, Alaska",earthquake
2015-02-28T15:45:24.000Z,61.1253,-147.2748,11.3,1.2,ml,,,,0.62,ak,ak11519857,2015-03-06T02:20:55.017Z,"49km W of Valdez, Alaska",earthquake
2015-02-28T15:43:01.000Z,54.0324,-163.4652,19.5,2,ml,,,,0.29,ak,ak11523140,2015-03-06T02:22:21.570Z,"91km S of False Pass, Alaska",earthquake
2015-02-28T15:41:06.500Z,38.8031667,-122.7358333,2.07,0.37,md,16,56,0.01699,0.05,nc,nc72403190,2015-03-03T07:21:04.419Z,"2km SSW of Cobb, California",earthquake
2015-02-28T15:38:02.300Z,1.5331,66.8198,10,4.7,mb,,82,10.513,1.02,us,usc000tu0c,2015-02-28T23:40:31.747Z,"Carlsberg Ridge",earthquake
2015-02-28T15:37:56.650Z,32.9886667,-115.5526667,12.97,1.61,ml,14,96,0.05522,0.35,ci,ci37105471,2015-03-02T18:08:23.346Z,"2km WNW of Brawley, California",earthquake
2015-02-28T15:31:59.750Z,46.3096667,-122.3515,13.76,0.39,md,7,267,0.007824,0.09,uw,uw60977516,2015-02-28T18:02:23.370Z,"28km SSW of Morton, Washington",earthquake
2015-02-28T15:31:48.830Z,40.4408333,-121.9765,11.85,2.06,md,29,44,0.1455,0.19,nc,nc72403185,2015-03-03T03:41:04.834Z,"9km SW of Shingletown, California",earthquake
2015-02-28T15:21:20.000Z,56.6069,-156.7032,81.2,2.7,ml,,,,0.55,ak,ak11523139,2015-03-06T02:23:14.481Z,"109km NW of Chirikof Island, Alaska",earthquake
2015-02-28T15:05:04.585Z,41.8669,-119.6407,8.0208,1.7,ml,5,129.99,0.144,0.1284,nn,nn00485049,2015-02-28T18:55:03.729Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-28T14:58:05.000Z,64.864,-148.6624,19.4,0.2,ml,,,,0.57,ak,ak11519854,2015-03-06T02:22:19.569Z,"30km W of Ester, Alaska",earthquake
2015-02-28T14:53:31.000Z,51.371,-176.5344,21.4,2.1,ml,,,,0.38,ak,ak11519853,2015-03-06T02:20:35.466Z,"57km S of Adak, Alaska",earthquake
2015-02-28T14:51:14.000Z,61.2833,-151.4691,70.4,1.5,ml,,,,0.63,ak,ak11519852,2015-03-06T02:20:54.302Z,"66km N of Nikiski, Alaska",earthquake
2015-02-28T14:45:23.000Z,60.1565,-141.5273,0,0.8,ml,,,,0.19,ak,ak11519851,2015-03-06T02:20:56.311Z,"51km ENE of Cape Yakataga, Alaska",earthquake
2015-02-28T14:41:55.050Z,38.8381653,-122.8286667,2.55,0.78,md,16,103,0.005343,0.02,nc,nc72403170,2015-02-28T17:16:06.054Z,"9km W of Cobb, California",earthquake
2015-02-28T14:37:06.000Z,64.7942,-148.8789,16.7,0.6,ml,,,,0.32,ak,ak11519850,2015-03-06T02:20:34.753Z,"26km NNE of North Nenana, Alaska",earthquake
2015-02-28T14:33:55.353Z,41.8613,-119.6237,8.9475,1.22,ml,4,223.25,0.158,0.1243,nn,nn00485419,2015-03-03T03:26:08.074Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-28T14:33:11.213Z,37.2395,-118.2037,0,1.26,ml,7,114.61,0.187,0.128,nn,nn00485046,2015-03-01T17:57:24.435Z,"11km NE of Big Pine, California",earthquake
2015-02-28T14:31:19.520Z,37.5835,-118.9635,9,0.33,md,13,134,0.03369,0.02,nc,nc72403165,2015-03-02T19:06:11.246Z,"7km S of Mammoth Lakes, California",earthquake
2015-02-28T14:30:45.280Z,38.8264999,-122.8538361,1.98,0.9,md,15,61,0.01507,0.04,nc,nc72403160,2015-02-28T15:09:01.637Z,"10km WNW of The Geysers, California",earthquake
2015-02-28T14:29:48.570Z,38.1716667,-122.294,8.19,1,md,26,84,0.05221,0.11,nc,nc72403155,2015-03-05T03:54:05.540Z,"2km W of American Canyon, California",earthquake
2015-02-28T14:23:49.000Z,62.5754,-148.9071,42.9,1.6,ml,,,,0.47,ak,ak11519848,2015-03-06T02:20:55.569Z,"67km NE of Y, Alaska",earthquake
2015-02-28T14:23:12.520Z,33.3445,-116.7976667,10.49,0.79,ml,20,76,0.05515,0.21,ci,ci37105423,2015-03-02T18:08:08.538Z,"6km ESE of Palomar Observatory, California",earthquake
2015-02-28T14:22:32.910Z,38.8266678,-122.7583313,1.16,0.49,md,9,85,0.009811,0.01,nc,nc72403150,2015-02-28T16:51:07.030Z,"3km W of Cobb, California",earthquake
2015-02-28T14:21:30.000Z,52.2001,-169.9218,27.6,2.5,ml,,,,0.57,ak,ak11523132,2015-03-06T02:23:32.484Z,"71km SE of Yunaska Island, Alaska",earthquake
2015-02-28T14:17:44.300Z,44.6185,-110.4358333,4.68,0.96,md,6,143,0.059,0.09,uu,uu60103207,2015-03-02T15:24:02.350Z,"35km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-02-28T14:15:03.360Z,44.7425,-111.148,9.19,0.94,ml,12,78,0.035,0.18,uu,uu60103202,2015-03-02T15:27:12.230Z,"9km NNW of West Yellowstone, Montana",earthquake
2015-02-28T14:11:31.550Z,44.738,-111.1518333,8.67,1.91,ml,21,63,0.034,0.15,uu,uu60103192,2015-03-02T15:32:55.840Z,"9km NNW of West Yellowstone, Montana",earthquake
2015-02-28T14:06:58.000Z,60.1033,-151.7459,68.6,1.8,ml,,,,0.61,ak,ak11519846,2015-03-06T02:20:57.492Z,"36km N of Anchor Point, Alaska",earthquake
2015-02-28T14:04:38.120Z,33.4761667,-116.5728333,9.6,0.6,ml,23,104,0.03072,0.13,ci,ci37105415,2015-03-02T18:08:33.546Z,"13km SE of Anza, California",earthquake
2015-02-28T13:44:51.000Z,62.6942,-149.6298,61.8,1.1,ml,,,,0.65,ak,ak11523130,2015-03-06T02:22:06.265Z,"48km NNE of Talkeetna, Alaska",earthquake
2015-02-28T13:44:49.000Z,60.9471,-151.5967,77.1,1.6,ml,,,,0.44,ak,ak11519786,2015-03-06T02:20:56.893Z,"33km NNW of Nikiski, Alaska",earthquake
2015-02-28T13:42:46.000Z,60.1471,-152.1453,94.1,1.6,ml,,,,0.44,ak,ak11519785,2015-03-06T02:20:58.765Z,"44km NNW of Anchor Point, Alaska",earthquake
2015-02-28T13:42:25.200Z,19.4762,-155.5888,1.7,0.6,Md,,180,0.00898315,0.03,hv,hv60861611,2015-03-05T01:45:18.704Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-28T13:32:16.240Z,38.8149986,-122.8195038,3.08,0.69,md,9,77,0.009726,0.03,nc,nc72403140,2015-02-28T16:00:06.868Z,"6km NW of The Geysers, California",earthquake
2015-02-28T13:30:20.000Z,61.104,-147.3316,19.4,0.8,ml,,,,0.67,ak,ak11523127,2015-03-06T02:22:18.222Z,"53km W of Valdez, Alaska",earthquake
2015-02-28T13:30:05.000Z,63.4995,-147.7828,4.4,1.2,ml,,,,0.65,ak,ak11519782,2015-03-06T02:21:10.412Z,"59km ENE of Cantwell, Alaska",earthquake
2015-02-28T13:29:17.370Z,37.4946667,-118.8078333,7.8,1.02,md,29,124,0.0689,0.04,nc,nc72403135,2015-03-05T03:54:03.550Z,"22km SE of Mammoth Lakes, California",earthquake
2015-02-28T13:27:36.577Z,39.6878,-120.9597,17.5018,0.78,ml,8,127.49,0.196,0.1525,nn,nn00485038,2015-02-28T14:31:59.954Z,"18km NW of Downieville, California",earthquake
2015-02-28T13:25:03.209Z,39.6591,-120.9395,0,1.11,ml,9,131.15,0.219,0.1654,nn,nn00485037,2015-02-28T14:22:13.244Z,"14km NW of Downieville, California",earthquake
2015-02-28T13:22:08.430Z,36.012,-117.817,1.8,0.21,ml,11,78,0.03018,0.11,ci,ci37105407,2015-03-02T18:43:29.794Z,"12km NE of Little Lake, California",earthquake
2015-02-28T13:14:39.000Z,63.1372,-151.4759,2.6,0.8,ml,,,,0.56,ak,ak11523125,2015-03-06T02:22:17.224Z,"114km NW of Talkeetna, Alaska",earthquake
2015-02-28T13:12:18.578Z,37.928,-115.5099,0,1.43,ml,12,272.63,0.635,,nn,nn00485036,2015-03-01T22:25:12.409Z,"69km NNW of Alamo, Nevada",earthquake
2015-02-28T13:10:30.100Z,45.6355,-111.59,7.1,1.8,mc,25,53.9999956800003,0.04761071,0.12,mb,mb15146583,2015-03-03T00:17:16.381Z,"28km S of Three Forks, Montana",earthquake
2015-02-28T13:09:02.847Z,41.8772,-119.6374,9.13,2.08,ml,5,220.37,0.14,0.1673,nn,nn00485043,2015-02-28T18:25:56.300Z,"71km SE of Lakeview, Oregon",earthquake
2015-02-28T13:05:19.000Z,51.4477,179.7602,4.9,1.9,ml,,,,0.46,ak,ak11523124,2015-03-06T02:22:16.599Z,"57km S of Semisopochnoi Island, Alaska",earthquake
2015-02-28T13:00:09.770Z,34.2421667,-117.5143333,9.21,1.52,ml,15,64,0.03661,0.17,ci,ci37105399,2015-03-02T18:08:27.267Z,"2km SW of Lytle Creek, California",earthquake
2015-02-28T13:00:07.890Z,38.8359985,-122.8799973,2.61,0.59,md,11,88,0.003495,0.02,nc,nc72403130,2015-02-28T15:09:10.067Z,"12km ENE of Cloverdale, California",earthquake
2015-02-28T12:57:34.400Z,19.477,-155.5998,1.7,0.7,Md,,126,0.00898315,0.06,hv,hv60861576,2015-03-05T01:43:13.681Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-28T12:55:45.000Z,60.9991,-152.241,92.6,1.3,ml,,,,0.32,ak,ak11523123,2015-03-06T02:22:05.607Z,"62km NW of Nikiski, Alaska",earthquake
2015-02-28T12:50:02.000Z,51.1694,179.3734,25,1.9,ml,,,,0.19,ak,ak11523122,2015-03-06T03:52:20.956Z,"88km S of Semisopochnoi Island, Alaska",earthquake
2015-02-28T12:36:09.000Z,51.8923,-166.4015,25,2.9,ml,,,,0.8,ak,ak11519722,2015-03-06T02:21:22.825Z,"204km SE of Nikolski, Alaska",earthquake
2015-02-28T12:28:07.000Z,61.6756,-151.5327,82.1,1.1,ml,,,,0.66,ak,ak11523120,2015-03-06T02:22:15.943Z,"79km W of Willow, Alaska",earthquake
2015-02-28T12:28:03.860Z,15.3536,-61.365,134.74,4.6,mb,,41,0.116,0.83,us,usc000ttzg,2015-02-28T13:32:37.569Z,"3km E of Mahaut, Dominica",earthquake
2015-02-28T12:26:06.000Z,59.9971,-141.8062,0,1,ml,,,,0.41,ak,ak11519721,2015-03-06T02:20:58.124Z,"35km ESE of Cape Yakataga, Alaska",earthquake
2015-02-28T12:24:52.240Z,33.693,-116.7943333,19.68,0.81,ml,27,88,0.06924,0.18,ci,ci37105391,2015-03-02T18:08:38.955Z,"9km SW of Idyllwild, California",earthquake
2015-02-28T12:21:16.000Z,63.3053,-152.6172,5.3,0.8,ml,,,,0.67,ak,ak11523118,2015-03-06T02:22:15.345Z,"155km ENE of McGrath, Alaska",earthquake
2015-02-28T12:10:31.000Z,37.6098333,-119.0201667,10.17,0.43,md,18,112,0.00308,0.06,nc,nc72403120,2015-03-02T19:02:05.051Z,"6km SW of Mammoth Lakes, California",earthquake
2015-02-28T12:09:58.000Z,59.8514,-153.2,111.1,1.8,ml,,,,0.45,ak,ak11523117,2015-03-06T02:22:14.277Z,"75km SSW of Redoubt Volcano, Alaska",earthquake
2015-02-28T12:07:49.770Z,33.6733333,-116.7331667,16.25,1,ml,31,78,0.04093,0.16,ci,ci37105383,2015-03-02T18:14:28.430Z,"8km S of Idyllwild, California",earthquake
2015-02-28T12:03:55.080Z,34.1548333,-117.328,9.28,1.26,ml,35,55,0.05516,0.29,ci,ci37105375,2015-03-02T18:08:42.592Z,"2km E of Muscoy, California",earthquake
2015-02-28T11:58:59.000Z,52.8418,-169.5225,13.4,1.9,ml,,,,0.38,ak,ak11523116,2015-03-06T02:22:03.297Z,"45km WSW of Nikolski, Alaska",earthquake
2015-02-28T11:57:58.700Z,38.1388,-115.5042,5.59,1.31,ml,7,268.28,0.577,,nn,nn00485034,2015-02-28T12:00:03.164Z,"67km S of Currant, Nevada",earthquake
2015-02-28T11:52:47.100Z,18.8032,-156.6932,30.5,2.3,Md,,324,0.90729844,0.22,hv,hv60861561,2015-03-04T00:57:16.560Z,"102km WSW of Hawaiian Ocean View, Hawaii",earthquake
2015-02-28T11:38:38.950Z,37.2141667,-118.193,9.61,2.05,md,32,219,0.1624,0.07,nc,nc72403115,2015-03-03T00:39:09.416Z,"10km ENE of Big Pine, California",earthquake
2015-02-28T11:35:37.910Z,37.2125,-118.194,10.13,2.68,md,38,186,0.1606,0.07,nc,nc72403110,2015-03-02T22:30:03.282Z,"9km ENE of Big Pine, California",earthquake
2015-02-28T11:20:44.800Z,38.96,-115.2697,5.1016,1.92,ml,5,120.22,0.659,0.1485,nn,nn00485031,2015-03-01T22:23:47.126Z,"30km NE of Currant, Nevada",earthquake
2015-02-28T11:13:02.870Z,-3.5996,144.1368,10,4.6,mb,,88,3.576,0.92,us,usc000ttz7,2015-02-28T19:15:33.535Z,"51km N of Angoram, Papua New Guinea",earthquake
2015-02-28T11:08:46.506Z,38.8799,-115.37,0,2.22,ml,6,192.88,0.557,0.4129,nn,nn00485028,2015-02-28T17:40:58.938Z,"17km NNE of Currant, Nevada",earthquake
2015-02-28T11:04:15.000Z,60.4908,-147.3288,15,1,ml,,,,0.53,ak,ak11523115,2015-03-06T02:22:13.676Z,"80km ESE of Whittier, Alaska",earthquake
2015-02-28T11:03:40.000Z,60.11,-144.6405,19.1,0.9,ml,,,,0.35,ak,ak11519666,2015-03-06T02:21:00.201Z,"78km SE of Cordova, Alaska",earthquake
2015-02-28T11:01:29.000Z,61.0147,-147.5388,14.9,1.4,ml,,,,0.66,ak,ak11519664,2015-03-06T02:21:09.475Z,"65km W of Valdez, Alaska",earthquake
2015-02-28T10:53:04.800Z,-8.8342,118.84,122.26,5,mb,,74,3.364,1.2,us,usc000ttz2,2015-02-28T18:55:46.350Z,"15km S of Karumbu, Indonesia",earthquake
2015-02-28T10:52:48.272Z,38.8941,-115.4106,0,1.37,ml,4,225.49,0.562,0.308,nn,nn00485026,2015-03-02T17:22:01.575Z,"17km NNE of Currant, Nevada",earthquake
2015-02-28T10:51:43.530Z,46.1981667,-122.1903333,0,0.26,md,7,185,0.002052,0.09,uw,uw60977416,2015-02-28T18:19:03.770Z,"37km NNE of Amboy, Washington",earthquake
2015-02-28T10:44:49.000Z,61.6244,-151.945,94.9,1.7,ml,,,,0.69,ak,ak11519660,2015-03-06T02:20:59.339Z,"101km W of Willow, Alaska",earthquake
2015-02-28T10:41:36.738Z,38.9075,-115.3789,0,3.88,ml,17,72.04,0.582,0.2202,nn,nn00485024,2015-03-05T01:02:16.235Z,"19km NNE of Currant, Nevada",earthquake
2015-02-28T10:32:06.499Z,41.8619,-119.6448,3.6545,1.88,ml,5,222.71,0.145,0.1721,nn,nn00485042,2015-02-28T18:28:33.000Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-28T10:30:45.450Z,34.1556667,-118.1103333,17.36,1.34,ml,13,164,0.06406,0.14,ci,ci37105343,2015-03-02T18:08:17.635Z,"2km E of Pasadena, California",earthquake
